RegionName,CountryName,State,City,PostalCode,WarehouseAddress,WarehouseName,EmployeeName,EmployeeEmail,EmployeePhone,EmployeeHireDate,EmployeeJobTitle,CategoryName,ProductName,ProductDescription,ProductStandardCost,Profit,ProductListPrice,CustomerName,CustomerAddress,CustomerCreditLimit,CustomerEmail,CustomerPhone,Status,OrderDate,OrderItemQuantity,PerUnitPrice,TotalItemQuantity
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Medeiros Jennifer,MedeirosJennifer@gmail.com,34783149747,30-Mar-15,Shipping Clerk,RAM,Kingston HyperX FURY (HX318C10F/4) DDR3 4GB,"Series:HyperX FURY Memory, Type:DDR3, Capacity:4GB, Frequency:N/A",2425.0,200.0,2625.0,Francina Slater,"1667 2010 St, Batavia, Ker",500.0,francina.slater@rrdonnelley.com,3548427261,Pending,24-Aug-16,71,739.99,185
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Miller Brannon,MillerBrannon@gmail.com,34745587733,16-Aug-12,Shipping Clerk,RAM,Simmtronics 2GB DDR2 667Mhz,"Series:N/A, Type:DDR2, Capacity:2GB, Frequency:667Mhz",465.0,234.0,699.0,Josie Steele,"Piazza Svizzera, Roma, ",2400.0,josie.steele@stanleyblackanddecker.com,3549920257,Shipped,29-Jun-15,46,80.72,185
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Miller Ned,MillerNed@gmail.com,539663075,15-Aug-11,Shipping Clerk,RAM,Samsung (M378T5263AZ3) 2GB DDR2,"Series:Original, Type:DDR2, Capacity:2GB, Frequency:N/A",1165.0,225.0,1390.0,Maryrose Roberson,"Via Notoriosa 1943, Ventimiglia, ",700.0,maryrose.roberson@xcelenergy.com,3543003798,Canceled,30-Jun-17,120,338.99,89
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Monkfish Erasumus,MonkfishErasumus@gmail.com,551019688,07-Nov-11,Shipping Clerk,RAM,Transcend (JM1333KLN-4G) DDR3 4GB,"Series:DDR3-1333, Type:DDR3, Capacity:4GB, Frequency:166Mhz",2756.0,240.0,2996.0,Elly Salinas,"Piazza Svizzera, San Giminiano, ",100.0,elly.salinas@kiewit.com,3542120318,Pending,30-Jun-16,59,1908.73,89
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Monroe Peter,MonroePeter@gmail.com,795418559,15-Feb-12,Stock Clerk,RAM,Kingston (KVR1333D3N9/4G) DDR3 4GB,"Series:KVR, Type:DDR3, Capacity:4GB, Frequency:N/A",1850.0,250.0,2100.0,Ginny Carlson,"Sonnenberg 4, Baden-Daettwil, AG",500.0,ginny.carlson@orate.murphyusa,3549638804,Shipped,30-Jun-15,80,1029.99,186
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Monterro Luisa,MonterroLuisa@gmail.com,990971041,13-May-13,Stock Clerk,RAM,Adata Premier (AD3U1600C2G11-R) 2GB DDR3,"Series:premier, Type:DDR3, Capacity:2GB, Frequency:N/A",925.0,265.0,1190.0,Mozelle Schneider,"Kreuzritterplatz 5, Baden-Daettwil, AG",3500.0,mozelle.schneider@cbre.com,5836723,Shipped,30-Jun-16,51,2377.09,191
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Moran Patrick,MoranPatrick@gmail.com,715589434,09-Jan-12,Stock Clerk,RAM,Corsair Vengeance LPX (CMK16GX4M2B3000C15B) 16GB,"Series:N/A, Type:DDR3, Capacity:16GB, Frequency:N/A",13250.0,1749.0,14999.0,Adam Jacobs,"1592 Silverado St, Bangalore, Kar",1400.0,adam.jacobs@univar.com,8427261,Shipped,21-Jun-16,45,41.99,93
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Morway Tanya,MorwayTanya@gmail.com,444227859,16-Feb-15,Stock Clerk,RAM,Kingston (KVR800D2N6K2) 4GB (2 x 2 GB) DDR2,"Series:N/A, Type:DDR2, Capacity:4GB, Frequency:N/A",1829.0,221.0,2050.0,Vernia Hayes,"1606 Volunteers Blvd, Bangalore, Kar",3500.0,vernia.hayes@drhorton.com,9920257,Canceled,21-Jun-13,122,699.89,94
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Motlagh  Dawn,Motlagh@gmail.com Dawn,783962355,01-Apr-13,Stock Clerk,RAM,Simmtronics 2GB DDR2 800Mhz,"Series:Genuine, Type:DDR2, Capacity:2GB, Frequency:800Mhz",585.0,110.0,695.0,Ismael Solomon,"1611 Carmen Blvd, Bangalore, Kar",5000.0,ismael.solomon@elcompanies.com,3003798,Pending,21-Jun-16,99,800.74,194
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Moumanil Maliki,MoumanilMaliki@gmail.com,416978356,13-May-13,Stock Clerk,RAM,Kingston (KVR1333D3N9/2G) DDR3 2GB,"Series:DDR, Type:DDR3, Capacity:2GB, Frequency:133Mhz",799.0,200.0,999.0,Ivey Rutledge,"1667 2010 St, Batavia, IL",200.0,ivey.rutledge@praxair.com,2120318,Shipped,14-Jun-16,137,57.98,95
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Myers Michael,MyersMichael@gmail.com,18564905,08-Jul-13,Stock Clerk,RAM,Adata XPG (AX3U1600W4G11-RD) 4GB,"Series:N/A, Type:DDR3, Capacity:4GB, Frequency:N/A",2399.0,100.0,2499.0,Jame Terrell,"1540 Stripes Crt, Baden-Daettwil, AG",400.0,jame.terrell@biogen.com,9638804,Canceled,13-Jun-16,37,267.99,96
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Navathe Kurt,NavatheKurt@gmail.com,352558782,10-Feb-17,Stock Clerk,RAM,Kingston Fury (HX316C10FB/8) 8 GB,"Series:HyperXFury, Type:DDR3, Capacity:8GB, Frequency:1866Mhz",4150.0,200.0,4350.0,Daina Combs,"223 4Th Ave # 1100, Pittsburgh, PA",2300.0,daina.combs@mosaicco.com,3545836723,Shipped,17-Mar-17,130,2998.89,96
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Ndzi Colombui,NdziColombui@gmail.com,540200580,26-Sep-11,Stock Clerk,RAM,Hynix (H15201504-9) Genuine DDR3 2 GB,"Series:HynixGenuine, Type:DDR3, Capacity:2GB, Frequency:N/A",485.0,105.0,590.0,Lashunda Davidson,"5640 Fishers Ln, Rockville, MD",2400.0,lashunda.davidson@statestreet.com,3548427261,Shipped,21-Feb-17,87,1064.99,96
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Ndzi Horia,NdziHoria@gmail.com,760698629,01-Apr-13,Stock Clerk,RAM,G.Skill TridentX (F3-2400C10D-8GTX) DDR3 8GB,"Series:TridentX, Type:DDR3, Capacity:8GB, Frequency:1600Mhz",12578.0,1962.0,14540.0,Arlette Thornton,"4301 Ashland Ave, Baltimore, MD",2400.0,arlette.thornton@unum.com,3549920257,Pending,21-Feb-17,149,1199.99,97
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Newman Richard,NewmanRichard@gmail.com,851644129,12-May-14,Stock Clerk,RAM,G.Skill RipjawsX (F3-1600C9Q-32GXM) DDR3 32 GB,"Series:RipjawX, Type:DDR3, Capacity:32GB, Frequency:1600Mhz",75410.0,2770.0,78180.0,Darron Robertson,"200 E Fort Ave, Baltimore, MD",2400.0,darron.robertson@reynoldsamerican.com,3543003798,Canceled,17-Feb-16,149,2064.99,97
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Ngodup Shari,NgodupShari@gmail.com,383775576,01-Apr-13,Stock Clerk,RAM,Transcend JetRam (JM1600KLH-8G) DDR3 8GB,"Series:Jetram, Type:DDR3, Catrapacity:8GB, Frequency:1600Mhz",3250.0,320.0,3570.0,Maple Barnett,"12817 Coastal Hwy, Ocean City, MD",2400.0,maple.barnett@core-mark,3542120318,Pending,17-Feb-16,83,312.67,101
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Nguyen Dheepa,NguyenDheepa@gmail.com,34672749853,08-Jul-13,Stock Clerk,RAM,Kingston HyperX FURY (HX318C10F/8) DDR3 8GB,"Series:HyperXFury, Type:DDR3, Capacity:8GB, Frequency:N/A",4210.0,330.0,4540.0,Charlsie Carey,"9435 Washington Blvd N # M, Laurel, MD",2400.0,charlsie.carey@group1auto.com,3549638804,Canceled,10-Feb-17,94,999.99,101
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Nguyen Lei-Ming,NguyenLei@gmail.com-Ming,34741476112,08-Jul-13,Stock Clerk,RAM,Kingston HyperX FURY (HX316C10FR/8) DDR3 8GB,"Series:HyperXFury, Type:DDR3, Capacity:8GB, Frequency:1866Mhz",4254.0,96.0,4350.0,Frank Shannon,"206 S Broadway # 707, Rochester, MN",2400.0,frank.shannon@henryschein.com,4011073887,Pending,10-Feb-17,79,267.99,101
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Nowlan Kristie,NowlanKristie@gmail.com,430936754,10-Nov-14,Stock Clerk,RAM,Transcend JetRam (JM1600KLH-4G) DDR3 4GB,"Series:Jetram, Type:DDR3, Capacity:4GB, Frequency:N/A",4154.0,91.0,4245.0,Josiah Beasley,"2215 Oak Industrial Dr Ne, Grand Rapids, MI",2400.0,josiah.beasley@hertz.com,4014943283,Shipped,10-Feb-17,114,1850.0,120
North America,Mexico,Distrito Federal,Mexico City,11932,Mariano Escobedo 9991,Mexico City,Ohare Lynn,O@gmail.com'harLynn,94008926,31-Mar-14,Stock Clerk,RAM,Transcend TS512MLK64V3N DDR3 4GB,"Series:N/A, Type:DDR3, Capacity:4GB, Frequency:1333Mhz",4250.0,250.0,4500.0,Annabelle Butler,"215 4Th Ave Se, Cedar Rapids, IA",2500.0,annabelle.butler@thrivent.com,4017718205,Shipped,02-Jan-17,143,789.79,138
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Oliver Brooke,OliverBrooke@gmail.com,663293070,14-May-12,Stock Clerk,RAM,Transcend (TS512MLK64W6H) DDR3 4GB,"Series:N/A, Type:DDR3, Capacity:4GB, Frequency:1600Mhz",2300.0,249.0,2549.0,Ed Mueller,"4811 S 76Th St # 205, Milwaukee, WI",3600.0,ed.mueller@nscorp.com,4018808030,Canceled,14-Dec-15,117,671.38,128
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Onque Jasmine,OnqueJasmine@gmail.com,160274046,30-Sep-13,Stock Clerk,RAM,Hynix 6671G DDR2 1GB,"Series:Genuine, Type:DDR2, Capacity:1GB, Frequency:N/A",330.0,0.0,330.0,Colleen Estrada,"800 Carter St, Rochester, NY",3600.0,colleen.estrada@rgare.com,4018843628,Canceled,01-Dec-15,114,677.99,158
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Osturnka Adeel,OsturnkaAdeel@gmail.com,3485261606,30-Sep-13,Stock Clerk,RAM,Kingston ValueRAM (KVR1333D3N9/8G) 8 GB DDR3,"Series:N/A, Type:DDR3, Capacity:4GB, Frequency:1333Mhz",3800.0,350.0,4150.0,Nikia Kent,"6Th And Master St, Philadelphia, PA",3600.0,nikia.kent@pseg.com,4010482751,Pending,01-Dec-16,129,564.89,158
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Owad Clinton,OwadClinton@gmail.com,68829417,17-Feb-14,Stock Clerk,RAM,Zion ZHY16004096 4 GB Ddr3,"Series:ZHY, Type:DDR3, Capacity:4GB, Frequency:N/A",2550.0,277000000000.0,2700.0,Amber Brady,"23985 Bedford Rd N, Battle Creek, MI",3700.0,amber.brady@c-a-m.com,74011073887,Pending,30-Nov-16,150,4938900000000000.0,177
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Ozark Travis,OzarkTravis@gmail.com,68811771,05-Jan-15,Stock Manager,RAM,Kingston KVR (KVR16N11/8-SP) 8 GB DDR3,"Series:KVR, Type:DDR3, Capacity:8GB, Frequency:N/A",3400.0,298.0,3698.0,Wendell Massey,"701 Seneca St, Buffalo, NY",5000.0,wendell.massey@bbt.com,74014943283,Canceled,01-Nov-17,58,1499.89,178
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Panjwani Nina,PanjwaniNina@gmail.com,68858795,07-Feb-11,Stock Manager,RAM,Hynix (HYMD2GB) 2GB DDR2,"Series:2, Type:DDR2, Capacity:2GB, Frequency:N/A",498.0,0.0,498.0,Patronick Lucas,6649 N Blue Gum St,100.0,PatronickLucas@gmail.com,74017718205,Shipped,27-Oct-15,61,1751.99,178
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Patronick Lucas,PatronickLucas@gmail.com,68875372,07-Nov-11,Stock Manager,RAM,Silicon Power (SP008GBLFU240B02) 8GB DDR4,"Series:Genuine, Type:DDR4, Capacity:8GB, Frequency:N/A",3100.0,499.0,3599.0,Pearson Randall,4 B Blue Ridge Blvd,5000.0,PearsonRandall@gmail.com,74018808030,Pending,28-Oct-15,37,519.99,171
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Pearson Randall,PearsonRandall@gmail.com,68884316,01-Dec-14,Stock Manager,RAM,A-DATA (AX4U300038G16-SRS) 8GB DDR4,"Series:Genuine, Type:DDR4, Capacity:8GB, Frequency:4000Mhz",5000.0,1990.0,6990.0,Smith Martin,8 W Cerritos Ave #54,3500.0,SmithMartin@gmail.com,74018843628,Shipped,20-Feb-17,133,749.99,172
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Smith Martin,SmithMartin@gmail.com,68813375,10-Jan-11,Stock Manager,CPU,Intel Xeon E5-2697 V2,"Speed:2.7GHz,Cores:12,TDP:130W",2101.59,275.5,2377.09,Pelletier Ermine,639 Main St,2000.0,PelletierErmine@gmail.com,74010482751,Shipped,03-Jan-17,37,999.99,172
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Pelletier Ermine,PelletierErmine@gmail.com,68858637,05-Jul-11,Public Accountant,CPU,Intel Xeon E5-2695 V4,"Speed:2.1GHz,Cores:18,TDP:120W",1780.35,489.64,2269.99,Perry Shakira,34 Center St,200.0,PerryShakira@gmail.com,480083,Canceled,15-Oct-17,121,119.99,173
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Perry Shakira,PerryShakira@gmail.com,68805045,16-May-11,Accounting Manager,CPU,Intel Xeon E5-2695 V2,"Speed:2.4GHz,Cores:12,TDP:115W",1793.53,466.46,2259.99,Peters Lauren,3 Mcauley Dr,2600.0,PetersLauren@gmail.com,346793,Pending,09-Apr-17,55,49.37,173
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Peters Lauren,PetersLauren@gmail.com,68880110,16-May-11,Administration Assistant,CPU,Intel Xeon E5-2643 V2 (OEM/Tray),"Speed:3.5GHz,Cores:6",1940.18,259.82,2200.0,Peterson Ebonee,7 Eads St,1100.0,PetersonEbonee@gmail.com,45385,Canceled,15-Aug-17,111,1073.99,174
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Peterson Ebonee,PetersonEbonee@gmail.com,68857691,25-Oct-10,President,CPU,Intel Xeon E5-2690 (OEM/Tray),"Speed:2.9GHz,Cores:8",1888.33,228.39,2116.72,Petingill Shana,7 W Jackson Blvd,1900.0,PetingillShana@gmail.com,52530,Shipped,01-Dec-16,133,564.89,174
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Petingill Shana,PetingillShana@gmail.com,68825445,02-Apr-12,Administration Vice President,CPU,Intel Xeon E5-2687W V3,"Speed:3.1GHz,Cores:10,TDP:160W",1781.47,283.52,2064.99,Petrowsky Thelma,5 Boston Ave #88,4500.0,PetrowskyThelma@gmail.com,764178,Canceled,09-Apr-15,95,640.99,175
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Petrowsky Thelma,PetrowskyThelma@gmail.com,68849795,10-Nov-14,Administration Vice President,CPU,Intel Xeon E5-2687W V4,"Speed:3.0GHz,Cores:12,TDP:160W",1723.83,318.86,2042.69,Pham Hong,228 Runamuck Pl #2808,4900.0,PhamHong@gmail.com,295008,Shipped,11-May-17,39,1055.99,176
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Pham Hong,PhamHong@gmail.com,68813797,05-Jul-11,Accountant,CPU,Intel Xeon E5-2667 V3 (OEM/Tray),"Speed:3.2GHz,Cores:8,TDP:135W",1504.08,505.38,2009.46,Pitt Brad,2371 Jerrold Ave,3800.0,PittBrad@gmail.com,299480083,Canceled,03-Dec-16,46,525.99,176
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Pitt Brad,PittBrad@gmail.com,68834959,05-Nov-07,Accountant,CPU,Intel Xeon E5-2690 V4,"Speed:2.6GHz,Cores:14,TDP:135W",1499.26,495.23,1994.49,Potts Xana,37275 St Rt 17m M,1600.0,PottsXana@gmail.com,299346793,Pending,20-Dec-16,77,443.72,176
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Potts Xana,PottsXana@gmail.com,68885393,09-Jan-12,Accountant,CPU,Intel Xeon E5-2690 V3,"Speed:2.6GHz,Cores:12,TDP:135W",1540.35,368.38,1908.73,Power Morissa,25 E 75th St #69,1900.0,PowerMorissa@gmail.com,299045385,Shipped,16-Aug-16,114,745.32,177
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Power Morissa,PowerMorissa@gmail.com,68847336,16-May-11,Accountant,CPU,Intel Xeon E5-2470V2,"Speed:2.4GHz,Cores:10,TDP:95W",1671.95,232.75,1904.7,Punjabhi Louis,98 Connecticut Ave Nw,3800.0,PunjabhiLouis@gmail.com,299052530,Shipped,02-May-15,60,645.2,177
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Punjabhi Louis,PunjabhiLouis@gmail.com,68838334,06-Jan-14,Accountant,CPU,Intel Xeon E5-2683 V4,"Speed:2.1GHz,Cores:16,TDP:120W",1706.95,193.04,1899.99,Purinton Janine,56 E Morehead St,4900.0,PurintonJanine@gmail.com,299764178,Canceled,29-Sep-16,87,449.99,177
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Purinton Janine,PurintonJanine@gmail.com,68858297,24-Sep-12,Finance Manager,CPU,Intel Xeon E5-2637 V2 (OEM/Tray),"Speed:3.5GHz,Cores:4,TDP:130W",1323.12,526.88,1850.0,Quinn Sean,73 State Road 434 E,300.0,QuinnSean@gmail.com,299295008,Shipped,13-Dec-16,92,136.69,193
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Quinn Sean,QuinnSean@gmail.com,19532846966,21-Feb-11,Human Resources Representative,CPU,Intel Xeon E5-2683 V4 (OEM/Tray),"Speed:2.1GHz,Cores:16,TDP:120W",1369.83,475.06,1844.89,Rachael Maggie,69734 E Carrillo St,1500.0,RachaelMaggie@gmail.com,8793483760,Pending,02-Dec-16,83,2116.72,194
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Rachael Maggie,RachaelMaggie@gmail.com,11594484231,02-Oct-16,Programmer,CPU,Intel Core i7-4960X Extreme Edition,"Speed:3.6GHz,Cores:6,TDP:130W",1496.43,309.54,1805.97,Rarrick Quinn,322 New Horizon Blvd,4700.0,RarrickQuinn@gmail.com,8797268513,Canceled,27-Oct-16,106,644.0,195
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Rarrick Quinn,RarrickQuinn@gmail.com,18184600733,26-Sep-11,Programmer,CPU,Intel Xeon E5-2699 V4 (OEM/Tray),"Speed:2.2GHz,Cores:22,TDP:145W",1535.62,220.38,1756.0,Ren Kylo,1 State Route 27,1600.0,RenKylo@gmail.com,8792715950,Shipped,14-Jun-16,43,16.99,195
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Ren Kylo,RenKylo@gmail.com,16334387490,12-May-14,Programmer,CPU,Intel Xeon E5-1680 V3 (OEM/Tray),"Speed:3.2GHz,Cores:8,TDP:140W",1519.85,232.14,1751.99,Rhoads Thomas,394 Manchester Blvd,3600.0,RhoadsThomas@gmail.com,8797879852,Canceled,13-Jun-16,74,731.99,196
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Rhoads Thomas,RhoadsThomas@gmail.com,11391279729,16-May-11,Programmer,CPU,Intel Xeon E5-2643 V4 (OEM/Tray),"Speed:3.4GHz,Cores:6,TDP:135W",1225.59,483.27,1708.86,Rivera Haley,6 S 33rd St,2000.0,RiveraHaley@gmail.com,8795869755,Pending,17-Mar-17,85,479.99,197
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Rivera Haley,RiveraHaley@gmail.com,12700933298,28-Nov-11,Programmer,CPU,Intel Core i7-6950X (OEM/Tray),"Speed:3.0GHz,Cores:10,TDP:140W",1479.56,224.81,1704.37,Roberson May,6 Greenleaf Ave,3000.0,RobersonMay@gmail.com,8793172000,Canceled,21-Feb-17,133,645.99,198
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Roberson May,RobersonMay@gmail.com,16928570416,26-Sep-11,Marketing Manager,CPU,Intel Xeon E5-2670 V3,"Speed:2.3GHz,Cores:12,TDP:120W",1453.94,223.04,1676.98,Robertson Peter,618 W Yakima Ave,4000.0,RobertsonPeter@gmail.com,18793483760,Shipped,21-Feb-17,75,645.2,184
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Robertson Peter,RobertsonPeter@gmail.com,18288883894,05-Jul-11,Marketing Representative,Storage,Intel SSDPECME040T401,"Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A",7123.66,0.0,7123.66,Robinson Alain,74 S Westgate St,5000.0,RobinsonAlain@gmail.com,18797268513,Pending,17-Feb-16,50,744.98,185
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Robinson Alain,RobinsonAlain@gmail.com,1259840972,10-Jan-11,Public Relations Representative,Storage,Western Digital WD2003FZEX,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",7123.66,0.0,7123.66,Robinson Cherly,3273 State St,1000.0,RobinsonCherly@gmail.com,18792715950,Shipped,17-Feb-16,147,573.99,185
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Robinson Cherly,RobinsonCherly@gmail.com,16506042484,10-Jan-11,Purchasing Clerk,Storage,Samsung MZ-V6P512BW,"Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB",7123.66,0.0,7123.66,Robinson Elias,1 Central Ave,1100.0,RobinsonElias@gmail.com,18797879852,Canceled,10-Feb-17,76,677.99,185
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Robinson Elias,RobinsonElias@gmail.com,1079987280,08-Jul-13,Purchasing Clerk,Storage,Hitachi HUS724030ALE641,"Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,Cache:64MB",7123.66,0.0,7123.66,Roby Lori,86 Nw 66th St #8673,2100.0,RobyLori@gmail.com,18795869755,Shipped,10-Feb-17,128,1003.98,189
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Roby Lori,RobyLori@gmail.com,1017678451,16-Feb-15,Purchasing Clerk,Storage,Samsung MZ-V6P2T0BW,"Series:960 Pro,Type:SSD,Capacity:2TB,Cache:2GB",7123.66,0.0,7123.66,Roehrich Bianca,2 Cedar Ave #84,3100.0,RoehrichBianca@gmail.com,18793172000,Shipped,10-Feb-17,82,443.64,189
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Roehrich Bianca,RoehrichBianca@gmail.com,16631138979,05-Jan-15,Purchasing Clerk,Storage,Seagate ST10000DM0004,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",7123.66,0.0,7123.66,Roper Katie,90991 Thorburn Ave,4100.0,RoperKatie@gmail.com,334535682,Pending,02-Jan-17,112,329.99,212
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Roper Katie,RoperKatie@gmail.com,10767887264,07-Jan-17,Purchasing Clerk,Storage,ADATA ASU800SS-512GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:512GB,Cache:N/A",7123.66,0.0,7123.66,,386 9th Ave N,1200.0,RoseAshley@gmail.com,332640848,Pending,14-Dec-15,80,59.99,213
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Rose Ashley,RoseAshley@gmail.com,18700148290,06-Jan-14,Purchasing Manager,Storage,Samsung MZ-V6E1T0,"Series:960 EVO,Type:SSD,Capacity:1TB,Cache:1000MB",7123.66,0.0,7123.66,Rossetti Bruno,74874 Atlantic Ave,4200.0,RossettiBruno@gmail.com,330373374,Pending,01-Dec-15,98,52.65,213
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Rossetti Bruno,RossettiBruno@gmail.com,15622391705,04-Apr-11,Sales Manager,Storage,Western Digital WD1003FZEX,"Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,Cache:64MB",7123.66,0.0,7123.66,RoupSimon,366 South Dr,3200.0,RoupSimon@gmail.com,336173728,Canceled,01-Dec-16,77,1469.96,213
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,RoupSimon,RoupSimo@gmail.com,10850824314,20-Jan-13,Sales Manager,Storage,SanDisk SDSSDA-120G-G26,"Series:SSD PLUS,Type:SSD",7123.66,0.0,7123.66,Ruiz Ricardo,45 E Liberty St,2200.0,RuizRicardo@gmail.com,334269188,Shipped,30-Nov-16,126,1204.98,213
Asia,China,Beijing,Beijing,190518,40-5-12 Laogianggen,Beijing,Ruiz Ricardo,RuizRicardo@gmail.com,16298665789,09-Jan-12,Sales Manager,Storage,Crucial CT525MX300SSD1,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",7123.66,0.0,7123.66,Saada Adell,4 Ralph Ct,1300.0,SaadaAdell@gmail.com,339893438,Shipped,01-Nov-17,42,2774.98,213
